id	Sentença	Janela	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho janela
908	Uma cascavel que te morda a língua, cão danado! — Estas e outras pragas vomitavam as escravas resmungando entre si contra o feitor, apenas este voltou-lhes as costas.	pragas vomitavam as escravas resmungando entre si	18	escravas	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
909	O feitor é o ente mais detestado entre os escravos; um carrasco não carrega com tantos ódios, abominado mais do que o senhor cruel, que o muniu do azorrague desapiedado para açoitá-los e acabrunhá-los de trabalhos.	detestado entre os escravos ; um carrasco	9	escravos	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
909	O feitor é o ente mais detestado entre os escravos; um carrasco não carrega com tantos ódios, abominado mais do que o senhor cruel, que o muniu do azorrague desapiedado para açoitá-los e acabrunhá-los de trabalhos.	do que o senhor cruel , que	24	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
935	eu pensei que a senhora tinha esquecido os seus melindres lá no salão.	pensei que a senhora tinha esquecido os	4	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
937	mas eu bem sei, que na sala ou na cozinha eu não sou mais do que uma escrava como tu.	do que uma escrava como tu .	18	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
941	eram três para quatro horas da tarde; a sineta chamava os escravos a jantar.	sineta chamava os escravos a jantar .	12	escravos	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
954	— bradou a crioula velha, que parecia ser a priora daquele rancho de fiandeiras.	— bradou a crioula velha , que	3	crioula	crioulo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
971	já que tive a desgraça de nascer cativa, não era melhor que tivesse nascido bruta e disforme, como a mais vil das negras, do que ter recebido do céu estes dotes, que só servem para amargurar-me a existência?	mais vil das negras , do que	24	negras	negro	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
988	— Não, não, Isaura; Deus me livre de te ofender; pelo contrário, dói-me deveras dentro do coração ver aqui misturada com esta corja de negras beiçudas e catinguentas uma rapariga como tu, que só merece pisar em tapetes e deitar em colchões de damasco.	esta corja de negras beiçudas e catinguentas	29	negras	negro	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1004	— Então a senhora quer só ouvir as finezas dos moços bonitos lá na sala!	— Então a senhora quer só ouvir	3	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1027	sempre e em toda parte esta contínua importunação de senhores e de escravos, que não a deixam sossegar um só momento!	senhores e de escravos , que não	12	escravos	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1030	Fácil lhe fora repelir as importunações e insolências dos escravos e criados;	e insolências dos escravos e criados ;	9	escravos	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1036	— Foram jantar, senhor; mas não tardarão a voltar.	Foram jantar , senhor ; mas não	4	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1053	Agora nos é indispensável abandonar por alguns instantes Isaura em sua penível situação diante de seu dissoluto e bárbaro senhor para informarmos o leitor sobre o que ocorrera no seio daquela pequena família, e em que pé ficaram os negócios da casa, depois que a notícia da morte do comendador, estalando como uma bomba no meio das intrigas domésticas, veio dar-lhes dolorosa diversão no momento em que elas, refervendo no mais alto grau de ebulição, reclamavam forçosamente um desenlace qualquer.	dissoluto e bárbaro senhor para informarmos o	19	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1132	A senhora, com o correr dos dias, tornava-se cada vez menos tratável e benigna para com a escrava, que antes havia tratado com carinho e intimidade quase fraternal.	para com a escrava , que antes	19	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1134	Depois do desaguisado, de que Isaura foi causa inocente, Rosa ficou sendo a mucama ou criada da câmara de Malvina, e esta às vezes desabafava em presença da maligna mulata os ciúmes e desgostos que lhe ferviam e transvazavam do coração.	presença da maligna mulata os ciúmes e	32	mulata	mulato	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1134	Depois do desaguisado, de que Isaura foi causa inocente, Rosa ficou sendo a mucama ou criada da câmara de Malvina, e esta às vezes desabafava em presença da maligna mulata os ciúmes e desgostos que lhe ferviam e transvazavam do coração.	a mucama ou criada da câmara de	17	criada	criado	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1139	Estes e outros quejandos enredos, que Rosa sabia habilmente insinuar nos ouvidos de sua senhora, eram bastantes para desvairar o espírito de uma cândida e inexperiente moça como Malvina, e foram produzindo o resultado que desejava a perversa mulatinha.	ouvidos de sua senhora , eram bastantes	15	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1140	Acabrunhada com aquele novo infortúnio, Isaura fez algumas tentativas para achegar-se de sua senhora, e saber o motivo por que lhe retirava a afeição e confiança, que sempre lhe mostrara, e a fim de poder manifestar sua inocência.	achegar-se de sua senhora , e saber	14	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1144	Isaura ponderava isso tudo, e é custoso fazer-se idéia do estado de terror e desfalecimento em que ficou aquela pobre alma quando viu partir sua senhora, deixando-a inteiramente ao desamparo, entregue sem defesa aos insanos e bárbaros caprichos daquele que era seu senhor, amante e algoz ao mesmo tempo.	viu partir sua senhora , deixando-a inteiramente	26	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1144	Isaura ponderava isso tudo, e é custoso fazer-se idéia do estado de terror e desfalecimento em que ficou aquela pobre alma quando viu partir sua senhora, deixando-a inteiramente ao desamparo, entregue sem defesa aos insanos e bárbaros caprichos daquele que era seu senhor, amante e algoz ao mesmo tempo.	que era seu senhor , amante e	45	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1149	Fez as mais esplêndidas promessas, e os mais solenes protestos; abaixou-se até às mais humildes súplicas, e arrastou-se vilmente aos pés da escrava, de cuja boca não ouviu senão palavras amargas, e terríveis exprobrações; e vendo enfim que eram infrutíferos todos esses meios, retirou-se cheio de cólera, vomitando as mais tremendas ameaças.	aos pés da escrava , de cuja	25	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1155	De uma janela viu as escravas fiandeiras atravessarem o pátio para irem jantar, e notou a ausência de Isaura.	janela viu as escravas fiandeiras atravessarem o	5	escravas	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1157	vai tudo às mil maravilhas, murmurou Leôncio com satisfação; nesse momento passava-lhe pela mente a feliz lembrança de mandar o feitor levar as outras escravas para o cafezal, ficando ele quase a sós com Isaura no meio daqueles vastos e desertos edifícios.	levar as outras escravas para o cafezal	26	escravas	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1158	Dir-me-ão que, sendo Isaura uma escrava, Leôncio, para achar-se a sós com ela não precisava de semelhantes subterfúgios, e nada mais tinha a fazer do que mandá-la trazer à sua presença por bem ou por mal.	sendo Isaura uma escrava , Leôncio ,	6	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1159	Decerto ele assim podia proceder, mas não sei que prestígio tem, mesmo em uma escrava, a beleza unida à nobreza da alma, e à superioridade da inteligência, que impõe respeito aos entes ainda os mais perversos e corrompidos.	mesmo em uma escrava , a beleza	16	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1161	d'alma certa homenagem à beleza e virtudes daquela escrava excepcional, e de tratá-la com mais alguma delicadeza do que às outras.	e virtudes daquela escrava excepcional , e	8	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1163	— Sempre esteve, senhor, — respondeu humildemente Isaura.	Sempre esteve , senhor , — respondeu	4	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1175	por quem é, deixe a humilde escrava em seu lugar; lembre-se da senhora D. Malvina, que é tão formosa, tão boa, e que tanto lhe quer bem.	deixe a humilde escrava em seu lugar	7	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1175	por quem é, deixe a humilde escrava em seu lugar; lembre-se da senhora D. Malvina, que é tão formosa, tão boa, e que tanto lhe quer bem.	; lembre-se da senhora D. Malvina ,	14	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1176	É em nome dela que lhe peço, meu senhor; deixe de abaixar seus olhos para uma pobre cativa, que em tudo está pronta para lhe obedecer, menos nisso, que o senhor exige...	peço , meu senhor ; deixe de	9	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1180	— Eu cometeria uma traição infame para com minha senhora, se desse ouvidos às palavras amorosas de meu senhor.	para com minha senhora , se desse	9	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1194	— Perdão, senhor; eu não posso compreendé-lo;	— Perdão , senhor ; eu não	3	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1206	— O que o senhor acaba de dizer me horroriza.	O que o senhor acaba de dizer	4	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1208	Meu senhor, perdoe-me se lhe falo com franqueza; abandonar uma mulher bonita, fiel e virtuosa por amor de uma pobre escrava, seria a mais feia das ingratidões.	de uma pobre escrava , seria a	23	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1217	mas não, é muito aviltar-me diante de uma escrava; que necessidade tenho eu de pedir aquilo que de direito me pertence?	diante de uma escrava ; que necessidade	9	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1221	— Pode despedaçá-lo, meu senhor; bem o sei;	despedaçá-lo , meu senhor ; bem o	5	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1223	A escrava também tem coração, e não é dado ao senhor querer governar os seus afetos.	é dado ao senhor querer governar os	11	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1227	— Não, por certo, meu senhor; o coração é livre; ninguém pode escravizá-lo, nem o próprio dono.	certo , meu senhor ; o coração	7	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1228	— Todo o teu ser é escravo; teu coração obedecerá, e se não cedes de bom grado, tenho por mim o direito e a força...	teu ser é escravo ; teu coração	6	escravo	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1235	Mas fique certo de que não me faltarão nem os meios nem a coragem para ficar para sempre livre do senhor e do mundo.	sempre livre do senhor e do mundo	20	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1238	isto em uma escrava não deixa de ser curioso.	isto em uma escrava não deixa de	3	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1240	Bem mostras que és uma escrava, que vives de tocar piano e ler romances.	que és uma escrava , que vives	5	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1252	— Ah! meu senhor, por piedade!	Ah ! meu senhor , por piedade	4	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1255	mas o que o senhor exige de mim, não posso, não devo fazê-lo, embora deva morrer.	o que o senhor exige de mim	4	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1257	Bem vês que me não convém por modo nenhum perder uma escrava como tu és.	nenhum perder uma escrava como tu és	11	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1271	Quando Isaura sentiu que seu senhor se havia ausentado, ergueu o rosto, e levantando ao céu os olhos e as mãos juntas, dirigiu à Rainha dos anjos a seguinte fervorosa prece, exalada entre soluços do mais íntimo de sua alma: — Virgem senhora da Piedade, Santíssima Mãe de Deus!	: — Virgem senhora da Piedade ,	47	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1271	Quando Isaura sentiu que seu senhor se havia ausentado, ergueu o rosto, e levantando ao céu os olhos e as mãos juntas, dirigiu à Rainha dos anjos a seguinte fervorosa prece, exalada entre soluços do mais íntimo de sua alma: — Virgem senhora da Piedade, Santíssima Mãe de Deus!	sentiu que seu senhor se havia ausentado	5	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1276	É uma humilde escrava que com as lágrimas nos olhos e a dor no coração vos roga pelas vossas dores sacrossantas, pelas chagas de vosso Divino Filho: valei-me por piedade.	É uma humilde escrava que com as	3	escrava	escravo	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1281	Com os olhos arrasados em lágrimas, que em fio lhe escorregavam pelas faces desbotadas, entreaberta a boca melancólica, que lhe tremia ao passar da prece murmurada entre soluços, atiradas em desordem pelas espáduas as negras e opulentas madeixas, voltando para o céu o busto mavioso plantado sobre um colo escultural, ofereceria ao artista inspirado o mais belo e sublime modelo para a efígie da Mãe Dolorosa, a quem nesse momento dirigia suas ardentes súplicas.	pelas espáduas as negras e opulentas madeixas	38	negras	negro	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1330	Os escravos estão na roça; o feitor levou para o cafezal tuas companheiras, teu senhor saiu a cavalo com o André; não há talvez em toda a casa senão alguma negra lá pelos cantos da cozinha.	casa senão alguma negra lá pelos cantos	33	negra	negro	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1330	Os escravos estão na roça; o feitor levou para o cafezal tuas companheiras, teu senhor saiu a cavalo com o André; não há talvez em toda a casa senão alguma negra lá pelos cantos da cozinha.	companheiras , teu senhor saiu a cavalo	16	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1434	Há muito tempo que procuro convencê-la por todos os modos, que uma senhora jovem e formosa, como é ela, escondendo seus encantos na solidão, comete um crime, contrário às vistas do Criador, que formou a beleza para ser vista, admirada e adorada;	, que uma senhora jovem e formosa	13	senhora	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
1455	Depois oferecendo um braço a Elvira e outro ao senhor Anselmo, os vai conduzindo para as salas interiores, por onde já turbilhona a mais numerosa e brilhante sociedade.	e outro ao senhor Anselmo , os	9	senhor	senhor	A Escrava Isaura	Bernardo Guimarães	1875	Romantismo	7
